,Timestamp,Date,Time,Source.IP,Source.Port,Destination.IP,Destination.Port,ACK.Flag.Count,Down.Up.Ratio,Total.Fwd.Packets,L7Protocol,ProtocolName
2460,26/04/201711:11:30,2017-04-26,11:11:30,10.200.7.9,3128,192.168.32.49,54568,0,0,2,7,HTTP
2461,26/04/201711:11:30,2017-04-26,11:11:30,10.200.7.9,3128,192.168.32.49,54568,1,0,2,7,HTTP
2464,26/04/201711:11:30,2017-04-26,11:11:30,10.200.7.9,3128,192.168.32.49,54540,0,0,2,7,HTTP
2465,26/04/201711:11:30,2017-04-26,11:11:30,10.200.7.9,3128,192.168.32.49,54540,1,0,2,7,HTTP
2469,26/04/201711:11:30,2017-04-26,11:11:30,10.200.7.9,3128,192.168.32.49,54576,1,0,2,7,HTTP
2470,26/04/201711:11:30,2017-04-26,11:11:30,10.200.7.9,3128,192.168.32.49,54576,1,0,2,7,HTTP
2473,26/04/201711:11:30,2017-04-26,11:11:30,10.200.7.9,3128,192.168.32.49,54572,0,0,2,7,HTTP
2474,26/04/201711:11:30,2017-04-26,11:11:30,10.200.7.9,3128,192.168.32.49,54572,0,0,2,7,HTTP
2486,26/04/201711:11:30,2017-04-26,11:11:30,10.200.7.9,3128,192.168.32.49,54575,1,0,2,7,HTTP
2487,26/04/201711:11:30,2017-04-26,11:11:30,10.200.7.9,3128,192.168.32.49,54575,0,0,2,7,HTTP
2491,26/04/201711:11:30,2017-04-26,11:11:30,10.200.7.9,3128,192.168.32.49,54573,0,0,2,7,HTTP
2492,26/04/201711:11:30,2017-04-26,11:11:30,10.200.7.9,3128,192.168.32.49,54573,0,0,2,7,HTTP
2495,26/04/201711:11:30,2017-04-26,11:11:30,10.200.7.9,3128,192.168.32.49,54538,1,0,2,7,HTTP
2507,26/04/201711:11:30,2017-04-26,11:11:30,10.200.7.9,3128,192.168.32.49,54577,1,0,2,7,HTTP
2518,26/04/201711:11:30,2017-04-26,11:11:30,10.200.7.9,3128,192.168.180.37,2060,0,0,35,7,HTTP
2523,26/04/201711:11:30,2017-04-26,11:11:30,10.200.7.9,3128,192.168.32.49,54570,0,0,2,7,HTTP
2524,26/04/201711:11:30,2017-04-26,11:11:30,10.200.7.9,3128,192.168.32.49,54570,0,0,2,7,HTTP
2549,26/04/201711:11:31,2017-04-26,11:11:31,10.200.7.9,3128,192.168.32.49,54586,1,0,2,7,HTTP
2550,26/04/201711:11:31,2017-04-26,11:11:31,10.200.7.9,3128,192.168.32.49,54586,1,0,2,7,HTTP
2580,26/04/201711:11:31,2017-04-26,11:11:31,10.200.7.9,3128,192.168.180.37,2062,1,0,7,7,HTTP
2581,26/04/201711:11:31,2017-04-26,11:11:31,10.200.7.9,3128,192.168.180.37,2062,0,0,4,7,HTTP
2586,26/04/201711:11:22,2017-04-26,11:11:22,10.200.7.9,3128,192.168.190.57,1521,0,0,95,7,HTTP
2588,26/04/201711:11:17,2017-04-26,11:11:17,10.200.7.9,3128,192.168.190.57,1520,0,0,41,7,HTTP
2590,26/04/201711:11:17,2017-04-26,11:11:17,10.200.7.9,3128,192.168.190.57,1519,1,0,68,7,HTTP
2593,26/04/201711:11:28,2017-04-26,11:11:28,10.200.7.9,3128,192.168.190.57,1571,1,0,44,7,HTTP
2595,26/04/201711:11:31,2017-04-26,11:11:31,10.200.7.9,3128,192.168.190.57,1571,1,0,2,7,HTTP
2596,26/04/201711:11:24,2017-04-26,11:11:24,10.200.7.9,3128,192.168.190.57,1542,1,0,1319,7,HTTP
2598,26/04/201711:11:31,2017-04-26,11:11:31,10.200.7.9,3128,192.168.190.57,1542,1,0,2,7,HTTP
2599,26/04/201711:11:25,2017-04-26,11:11:25,10.200.7.9,3128,192.168.190.57,1558,1,0,57,7,HTTP
2601,26/04/201711:11:24,2017-04-26,11:11:24,10.200.7.9,3128,192.168.190.57,1548,1,0,307,7,HTTP
2603,26/04/201711:11:31,2017-04-26,11:11:31,10.200.7.9,3128,192.168.190.57,1548,0,0,2,7,HTTP
2604,26/04/201711:11:28,2017-04-26,11:11:28,10.200.7.9,3128,192.168.190.57,1569,1,0,59,7,HTTP
2606,26/04/201711:11:31,2017-04-26,11:11:31,10.200.7.9,3128,192.168.190.57,1569,0,0,2,7,HTTP
2607,26/04/201711:11:26,2017-04-26,11:11:26,10.200.7.9,3128,192.168.190.57,1564,0,0,40,7,HTTP
2609,26/04/201711:11:24,2017-04-26,11:11:24,10.200.7.9,3128,192.168.190.57,1435,1,0,175,131,HTTP_PROXY
2611,26/04/201711:11:28,2017-04-26,11:11:28,10.200.7.9,3128,192.168.190.57,1572,1,0,63,7,HTTP
2613,26/04/201711:11:25,2017-04-26,11:11:25,10.200.7.9,3128,192.168.190.57,1556,1,0,63,7,HTTP
2615,26/04/201711:11:17,2017-04-26,11:11:17,10.200.7.9,3128,192.168.190.57,1433,1,0,472,114,MSSQL
2617,26/04/201711:11:31,2017-04-26,11:11:31,10.200.7.9,3128,192.168.190.57,1433,1,0,2,114,MSSQL
2618,26/04/201711:11:28,2017-04-26,11:11:28,10.200.7.9,3128,192.168.190.57,1570,0,0,64,7,HTTP
2620,26/04/201711:11:24,2017-04-26,11:11:24,10.200.7.9,3128,192.168.190.57,1540,0,0,346,7,HTTP
2623,26/04/201711:11:30,2017-04-26,11:11:30,10.200.7.9,3128,192.168.190.57,1576,1,0,83,7,HTTP
2625,26/04/201711:11:31,2017-04-26,11:11:31,10.200.7.9,3128,192.168.190.57,1576,0,0,2,7,HTTP
2626,26/04/201711:11:24,2017-04-26,11:11:24,10.200.7.9,3128,192.168.190.57,1436,0,0,31,131,HTTP_PROXY
2640,26/04/201711:11:30,2017-04-26,11:11:30,10.200.7.9,3128,192.168.190.57,1575,1,0,47,7,HTTP
2648,26/04/201711:11:31,2017-04-26,11:11:31,10.200.7.9,3128,192.168.180.37,2064,1,0,4,7,HTTP
2650,26/04/201711:11:31,2017-04-26,11:11:31,10.200.7.9,3128,192.168.180.37,2064,1,0,2,7,HTTP
2651,26/04/201711:11:31,2017-04-26,11:11:31,10.200.7.9,3128,192.168.180.37,2064,0,0,3,7,HTTP
2697,26/04/201711:11:31,2017-04-26,11:11:31,10.200.7.9,3128,192.168.131.26,49178,0,0,2,131,HTTP_PROXY
2699,26/04/201711:11:31,2017-04-26,11:11:31,10.200.7.9,3128,192.168.131.26,49178,0,0,2,131,HTTP_PROXY
2710,26/04/201711:11:31,2017-04-26,11:11:31,10.200.7.9,3128,192.168.131.26,49195,0,0,2,7,HTTP
2714,26/04/201711:11:31,2017-04-26,11:11:31,10.200.7.9,3128,192.168.131.26,49195,0,0,2,7,HTTP
2794,26/04/201711:11:31,2017-04-26,11:11:31,10.200.7.9,3128,192.168.32.49,54578,0,0,2,7,HTTP
2795,26/04/201711:11:31,2017-04-26,11:11:31,10.200.7.9,3128,192.168.32.49,54578,0,0,2,7,HTTP
2803,26/04/201711:11:31,2017-04-26,11:11:31,10.200.7.9,3128,192.168.32.49,54579,1,0,2,7,HTTP
2804,26/04/201711:11:31,2017-04-26,11:11:31,10.200.7.9,3128,192.168.32.49,54579,1,0,2,7,HTTP
2826,26/04/201711:11:32,2017-04-26,11:11:32,10.200.7.9,3128,192.168.180.37,2068,1,0,3,7,HTTP
2828,26/04/201711:11:32,2017-04-26,11:11:32,10.200.7.9,3128,192.168.180.37,2068,1,0,2,7,HTTP
2829,26/04/201711:11:32,2017-04-26,11:11:32,10.200.7.9,3128,192.168.180.37,2068,1,0,3,7,HTTP
2877,26/04/201711:11:32,2017-04-26,11:11:32,10.200.7.9,3128,192.168.180.37,2070,0,0,2,7,HTTP
2878,26/04/201711:11:32,2017-04-26,11:11:32,10.200.7.9,3128,192.168.180.37,2070,1,0,4,7,HTTP
2917,26/04/201711:11:32,2017-04-26,11:11:32,10.200.7.9,3128,192.168.180.37,2072,0,0,5,7,HTTP
2919,26/04/201711:11:32,2017-04-26,11:11:32,10.200.7.9,3128,192.168.180.37,2072,1,0,2,7,HTTP
2920,26/04/201711:11:32,2017-04-26,11:11:32,10.200.7.9,3128,192.168.180.37,2072,0,0,2,7,HTTP
3002,26/04/201711:11:32,2017-04-26,11:11:32,10.200.7.9,3128,192.168.180.37,2074,1,0,3,7,HTTP
3004,26/04/201711:11:32,2017-04-26,11:11:32,10.200.7.9,3128,192.168.180.37,2074,0,0,2,7,HTTP
3047,26/04/201711:11:33,2017-04-26,11:11:33,10.200.7.9,3128,192.168.180.37,2076,1,0,22,7,HTTP
3048,26/04/201711:11:33,2017-04-26,11:11:33,10.200.7.9,3128,192.168.180.37,2076,1,0,3,7,HTTP
3049,26/04/201711:11:33,2017-04-26,11:11:33,10.200.7.9,3128,192.168.180.37,2076,1,0,2,7,HTTP
3108,26/04/201711:11:33,2017-04-26,11:11:33,10.200.7.9,3128,192.168.180.37,2078,0,0,2,7,HTTP
3151,26/04/201711:11:33,2017-04-26,11:11:33,10.200.7.9,3128,192.168.180.37,2080,1,0,4,7,HTTP
3153,26/04/201711:11:33,2017-04-26,11:11:33,10.200.7.9,3128,192.168.180.37,2080,0,0,2,7,HTTP
3154,26/04/201711:11:33,2017-04-26,11:11:33,10.200.7.9,3128,192.168.180.37,2080,0,0,2,7,HTTP
3195,26/04/201711:11:33,2017-04-26,11:11:33,10.200.7.9,3128,172.19.1.35,53502,1,0,25,7,HTTP
3331,26/04/201711:11:34,2017-04-26,11:11:34,10.200.7.9,3128,192.168.180.37,2082,1,0,3,7,HTTP
3333,26/04/201711:11:34,2017-04-26,11:11:34,10.200.7.9,3128,192.168.180.37,2082,1,0,2,7,HTTP
3335,26/04/201711:11:34,2017-04-26,11:11:34,10.200.7.9,3128,172.19.1.35,53502,0,0,2,7,HTTP
3336,26/04/201711:11:34,2017-04-26,11:11:34,10.200.7.9,3128,172.19.1.35,53502,0,0,2,7,HTTP
3380,26/04/201711:11:34,2017-04-26,11:11:34,10.200.7.9,3128,192.168.180.37,2084,1,0,3,7,HTTP
3382,26/04/201711:11:34,2017-04-26,11:11:34,10.200.7.9,3128,192.168.180.37,2084,1,0,2,7,HTTP
3383,26/04/201711:11:34,2017-04-26,11:11:34,10.200.7.9,3128,192.168.180.37,2084,1,0,2,7,HTTP
3454,26/04/201711:11:34,2017-04-26,11:11:34,10.200.7.9,3128,192.168.180.37,2086,1,0,5,7,HTTP
3476,26/04/201711:11:35,2017-04-26,11:11:35,10.200.7.9,3128,192.168.32.49,54581,1,0,2,7,HTTP
3477,26/04/201711:11:35,2017-04-26,11:11:35,10.200.7.9,3128,192.168.32.49,54581,1,0,2,7,HTTP
3505,26/04/201711:11:35,2017-04-26,11:11:35,10.200.7.9,3128,192.168.180.37,2088,0,0,3,7,HTTP
3507,26/04/201711:11:35,2017-04-26,11:11:35,10.200.7.9,3128,192.168.180.37,2088,1,0,2,7,HTTP
3603,26/04/201711:11:35,2017-04-26,11:11:35,10.200.7.9,3128,192.168.180.37,2090,1,0,2,7,HTTP
3615,26/04/201711:11:35,2017-04-26,11:11:35,10.200.7.9,3128,192.168.32.49,54585,1,0,2,7,HTTP
3616,26/04/201711:11:35,2017-04-26,11:11:35,10.200.7.9,3128,192.168.32.49,54585,1,0,2,7,HTTP
3619,26/04/201711:11:35,2017-04-26,11:11:35,10.200.7.9,3128,192.168.32.49,54584,1,0,2,7,HTTP
3620,26/04/201711:11:35,2017-04-26,11:11:35,10.200.7.9,3128,192.168.32.49,54584,0,0,2,7,HTTP
3623,26/04/201711:11:35,2017-04-26,11:11:35,10.200.7.9,3128,192.168.32.49,54580,1,0,2,7,HTTP
3624,26/04/201711:11:35,2017-04-26,11:11:35,10.200.7.9,3128,192.168.32.49,54580,0,0,2,7,HTTP
3668,26/04/201711:11:35,2017-04-26,11:11:35,10.200.7.9,3128,192.168.180.37,2092,0,0,2,7,HTTP
3669,26/04/201711:11:35,2017-04-26,11:11:35,10.200.7.9,3128,192.168.180.37,2092,0,0,4,7,HTTP
3675,26/04/201711:11:35,2017-04-26,11:11:35,10.200.7.9,3128,192.168.180.67,54356,0,0,2,7,HTTP
3694,26/04/201711:11:35,2017-04-26,11:11:35,10.200.7.9,3128,192.168.180.37,2094,0,0,57,131,HTTP_PROXY
3695,26/04/201711:11:36,2017-04-26,11:11:36,10.200.7.9,3128,192.168.180.37,2094,1,0,3,131,HTTP_PROXY
3698,26/04/201711:11:36,2017-04-26,11:11:36,10.200.7.9,3128,192.168.180.37,2094,1,0,3,131,HTTP_PROXY
3753,26/04/201711:11:31,2017-04-26,11:11:31,10.200.7.9,3128,192.168.190.57,1584,1,0,45,7,HTTP
3755,26/04/201711:11:36,2017-04-26,11:11:36,10.200.7.9,3128,192.168.190.57,1584,0,0,2,7,HTTP
3756,26/04/201711:11:31,2017-04-26,11:11:31,10.200.7.9,3128,192.168.190.57,1585,0,0,45,7,HTTP
3758,26/04/201711:11:36,2017-04-26,11:11:36,10.200.7.9,3128,192.168.190.57,1585,1,0,2,7,HTTP
3760,26/04/201711:11:30,2017-04-26,11:11:30,10.200.7.9,3128,192.168.190.57,1579,0,0,39,7,HTTP
3782,26/04/201711:11:36,2017-04-26,11:11:36,10.200.7.9,3128,192.168.180.67,54360,0,0,4,7,HTTP
3783,26/04/201711:11:36,2017-04-26,11:11:36,10.200.7.9,3128,192.168.180.67,54360,1,0,2,7,HTTP
3784,26/04/201711:11:36,2017-04-26,11:11:36,10.200.7.9,3128,192.168.180.67,54360,0,0,2,7,HTTP
3785,26/04/201711:11:36,2017-04-26,11:11:36,10.200.7.9,3128,192.168.180.67,54360,1,0,3,7,HTTP
3818,26/04/201711:11:36,2017-04-26,11:11:36,10.200.7.9,3128,192.168.180.37,2096,0,0,2,7,HTTP
3819,26/04/201711:11:36,2017-04-26,11:11:36,10.200.7.9,3128,192.168.180.37,2096,1,0,3,7,HTTP
3849,26/04/201711:11:36,2017-04-26,11:11:36,10.200.7.9,3128,192.168.180.67,54366,0,0,2,7,HTTP
3850,26/04/201711:11:36,2017-04-26,11:11:36,10.200.7.9,3128,192.168.180.67,54366,1,0,2,7,HTTP
3862,26/04/201711:11:36,2017-04-26,11:11:36,10.200.7.9,3128,192.168.32.49,54591,0,0,2,7,HTTP
3863,26/04/201711:11:36,2017-04-26,11:11:36,10.200.7.9,3128,192.168.32.49,54591,1,0,2,7,HTTP
3878,26/04/201711:11:36,2017-04-26,11:11:36,10.200.7.9,3128,192.168.32.49,54590,1,0,2,7,HTTP
3879,26/04/201711:11:36,2017-04-26,11:11:36,10.200.7.9,3128,192.168.32.49,54590,1,0,2,7,HTTP
3882,26/04/201711:11:37,2017-04-26,11:11:37,10.200.7.9,3128,192.168.32.49,54589,0,0,2,7,HTTP
3883,26/04/201711:11:37,2017-04-26,11:11:37,10.200.7.9,3128,192.168.32.49,54589,0,0,2,7,HTTP
3899,26/04/201711:11:37,2017-04-26,11:11:37,10.200.7.9,3128,192.168.180.37,2098,0,0,15,7,HTTP
3900,26/04/201711:11:37,2017-04-26,11:11:37,10.200.7.9,3128,192.168.180.37,2098,0,0,6,7,HTTP
3940,26/04/201711:11:37,2017-04-26,11:11:37,10.200.7.9,3128,192.168.180.37,2100,0,0,3,7,HTTP
3942,26/04/201711:11:37,2017-04-26,11:11:37,10.200.7.9,3128,192.168.180.37,2100,1,0,3,7,HTTP
3944,26/04/201711:11:37,2017-04-26,11:11:37,10.200.7.9,3128,192.168.32.49,54625,0,0,2,7,HTTP
3945,26/04/201711:11:37,2017-04-26,11:11:37,10.200.7.9,3128,192.168.32.49,54625,1,0,2,7,HTTP
3970,26/04/201711:11:37,2017-04-26,11:11:37,10.200.7.9,3128,192.168.180.67,54364,0,0,2,7,HTTP
3971,26/04/201711:11:37,2017-04-26,11:11:37,10.200.7.9,3128,192.168.180.67,54364,0,0,2,7,HTTP
3988,26/04/201711:11:37,2017-04-26,11:11:37,10.200.7.9,3128,192.168.180.37,2102,0,0,2,7,HTTP
3989,26/04/201711:11:37,2017-04-26,11:11:37,10.200.7.9,3128,192.168.180.37,2102,1,0,4,7,HTTP
4139,26/04/201711:11:38,2017-04-26,11:11:38,10.200.7.9,3128,192.168.32.49,54588,0,0,2,7,HTTP
4140,26/04/201711:11:38,2017-04-26,11:11:38,10.200.7.9,3128,192.168.32.49,54588,0,0,2,7,HTTP
4174,26/04/201711:11:38,2017-04-26,11:11:38,10.200.7.9,3128,192.168.180.37,2106,1,0,3,7,HTTP
4187,26/04/201711:11:38,2017-04-26,11:11:38,10.200.7.9,3128,192.168.42.101,60069,1,0,2,7,HTTP
4190,26/04/201711:11:38,2017-04-26,11:11:38,10.200.7.9,3128,192.168.42.101,60070,0,0,2,7,HTTP
4191,26/04/201711:11:38,2017-04-26,11:11:38,10.200.7.9,3128,192.168.42.101,60069,1,0,2,7,HTTP
4192,26/04/201711:11:38,2017-04-26,11:11:38,10.200.7.9,3128,192.168.42.101,60070,1,0,2,7,HTTP
4269,26/04/201711:11:39,2017-04-26,11:11:39,10.200.7.9,3128,192.168.32.49,54595,0,0,2,7,HTTP
4270,26/04/201711:11:39,2017-04-26,11:11:39,10.200.7.9,3128,192.168.32.49,54595,0,0,2,7,HTTP
4272,26/04/201711:11:39,2017-04-26,11:11:39,10.200.7.9,3128,192.168.180.37,2108,0,0,3,7,HTTP
4274,26/04/201711:11:39,2017-04-26,11:11:39,10.200.7.9,3128,192.168.180.37,2108,0,0,2,7,HTTP
4299,26/04/201711:11:39,2017-04-26,11:11:39,10.200.7.9,3128,192.168.10.48,50704,1,0,2,7,HTTP
4354,26/04/201711:11:39,2017-04-26,11:11:39,10.200.7.9,3128,192.168.180.37,2110,1,0,2,7,HTTP
4416,26/04/201711:11:39,2017-04-26,11:11:39,10.200.7.9,3128,192.168.180.67,54392,0,0,2,7,HTTP
4417,26/04/201711:11:39,2017-04-26,11:11:39,10.200.7.9,3128,192.168.180.67,54392,0,0,2,7,HTTP
4431,26/04/201711:11:39,2017-04-26,11:11:39,10.200.7.9,3128,192.168.180.37,2112,0,0,3,7,HTTP
4432,26/04/201711:11:39,2017-04-26,11:11:39,10.200.7.9,3128,192.168.180.37,2112,0,0,2,7,HTTP
4454,26/04/201711:11:39,2017-04-26,11:11:39,10.200.7.9,3128,192.168.32.49,54598,0,0,2,7,HTTP
4455,26/04/201711:11:39,2017-04-26,11:11:39,10.200.7.9,3128,192.168.32.49,54598,0,0,2,7,HTTP
4464,26/04/201711:11:39,2017-04-26,11:11:39,10.200.7.9,3128,192.168.32.49,54603,1,0,2,7,HTTP
4465,26/04/201711:11:39,2017-04-26,11:11:39,10.200.7.9,3128,192.168.32.49,54603,1,0,2,7,HTTP
4468,26/04/201711:11:39,2017-04-26,11:11:39,10.200.7.9,3128,192.168.32.49,54596,0,0,2,7,HTTP
4471,26/04/201711:11:39,2017-04-26,11:11:39,10.200.7.9,3128,192.168.32.49,54620,1,0,2,7,HTTP
4472,26/04/201711:11:39,2017-04-26,11:11:39,10.200.7.9,3128,192.168.32.49,54620,1,0,2,7,HTTP
4475,26/04/201711:11:39,2017-04-26,11:11:39,10.200.7.9,3128,192.168.32.49,54604,0,0,2,7,HTTP
4476,26/04/201711:11:39,2017-04-26,11:11:39,10.200.7.9,3128,192.168.32.49,54604,1,0,2,7,HTTP
4479,26/04/201711:11:39,2017-04-26,11:11:39,10.200.7.9,3128,192.168.32.49,54593,0,0,2,7,HTTP
4480,26/04/201711:11:39,2017-04-26,11:11:39,10.200.7.9,3128,192.168.32.49,54593,0,0,2,7,HTTP
4483,26/04/201711:11:39,2017-04-26,11:11:39,10.200.7.9,3128,192.168.32.49,54622,1,0,2,7,HTTP
4484,26/04/201711:11:39,2017-04-26,11:11:39,10.200.7.9,3128,192.168.32.49,54622,0,0,2,7,HTTP
4528,26/04/201711:11:40,2017-04-26,11:11:40,10.200.7.9,3128,192.168.180.37,2114,1,0,2,7,HTTP
4529,26/04/201711:11:40,2017-04-26,11:11:40,10.200.7.9,3128,192.168.180.37,2114,1,0,4,7,HTTP
4593,26/04/201711:11:40,2017-04-26,11:11:40,10.200.7.9,3128,192.168.180.37,2116,1,0,3,7,HTTP
4595,26/04/201711:11:40,2017-04-26,11:11:40,10.200.7.9,3128,192.168.180.37,2116,0,0,2,7,HTTP
4596,26/04/201711:11:40,2017-04-26,11:11:40,10.200.7.9,3128,192.168.180.37,2116,1,0,2,7,HTTP
4669,26/04/201711:11:40,2017-04-26,11:11:40,10.200.7.9,3128,192.168.180.37,2118,0,0,3,7,HTTP
4671,26/04/201711:11:40,2017-04-26,11:11:40,10.200.7.9,3128,192.168.180.37,2118,0,0,2,7,HTTP
4672,26/04/201711:11:40,2017-04-26,11:11:40,10.200.7.9,3128,192.168.180.37,2118,1,0,3,7,HTTP
4729,26/04/201711:11:41,2017-04-26,11:11:41,10.200.7.9,3128,192.168.180.37,2122,1,0,57,7,HTTP
4731,26/04/201711:11:41,2017-04-26,11:11:41,10.200.7.9,3128,192.168.180.37,2122,0,0,2,7,HTTP
4732,26/04/201711:11:41,2017-04-26,11:11:41,10.200.7.9,3128,192.168.180.37,2122,1,0,4,7,HTTP
4803,26/04/201711:11:41,2017-04-26,11:11:41,10.200.7.9,3128,192.168.180.37,2128,1,0,50,7,HTTP
4805,26/04/201711:11:42,2017-04-26,11:11:42,10.200.7.9,3128,192.168.180.37,2128,1,0,2,7,HTTP
4806,26/04/201711:11:42,2017-04-26,11:11:42,10.200.7.9,3128,192.168.180.37,2128,1,0,4,7,HTTP
4837,26/04/201711:11:42,2017-04-26,11:11:42,10.200.7.9,3128,192.168.180.37,2130,1,0,4,7,HTTP
4839,26/04/201711:11:42,2017-04-26,11:11:42,10.200.7.9,3128,192.168.180.37,2130,1,0,3,7,HTTP
4841,26/04/201711:11:39,2017-04-26,11:11:39,10.200.7.9,3128,172.19.1.35,53506,1,0,34,7,HTTP
4869,26/04/201711:11:32,2017-04-26,11:11:32,10.200.7.9,3128,192.168.190.57,1594,1,0,25,7,HTTP
4871,26/04/201711:11:32,2017-04-26,11:11:32,10.200.7.9,3128,192.168.190.57,1595,1,0,25,7,HTTP
4873,26/04/201711:11:42,2017-04-26,11:11:42,10.200.7.9,3128,192.168.190.57,1595,0,0,2,7,HTTP
4874,26/04/201711:11:32,2017-04-26,11:11:32,10.200.7.9,3128,192.168.190.57,1596,1,0,25,7,HTTP
4876,26/04/201711:11:32,2017-04-26,11:11:32,10.200.7.9,3128,192.168.190.57,1593,0,0,25,7,HTTP
4886,26/04/201711:11:42,2017-04-26,11:11:42,10.200.7.9,3128,192.168.180.37,2132,1,0,12,7,HTTP
4887,26/04/201711:11:42,2017-04-26,11:11:42,10.200.7.9,3128,192.168.180.37,2132,0,0,6,7,HTTP
4888,26/04/201711:11:42,2017-04-26,11:11:42,10.200.7.9,3128,192.168.180.37,2132,1,0,8,7,HTTP
4890,26/04/201711:11:42,2017-04-26,11:11:42,10.200.7.9,3128,172.19.1.35,53510,1,0,38,131,HTTP_PROXY
4913,26/04/201711:11:43,2017-04-26,11:11:43,10.200.7.9,3128,192.168.180.37,2138,0,0,55,131,HTTP_PROXY
4915,26/04/201711:11:43,2017-04-26,11:11:43,10.200.7.9,3128,192.168.180.37,2138,0,0,2,131,HTTP_PROXY
4916,26/04/201711:11:43,2017-04-26,11:11:43,10.200.7.9,3128,192.168.180.37,2138,1,0,4,131,HTTP_PROXY
4934,26/04/201711:11:43,2017-04-26,11:11:43,10.200.7.9,3128,172.19.1.35,53523,1,0,37,131,HTTP_PROXY
4935,26/04/201711:11:43,2017-04-26,11:11:43,10.200.7.9,3128,172.19.1.35,53523,0,0,2,131,HTTP_PROXY
4938,26/04/201711:11:43,2017-04-26,11:11:43,10.200.7.9,3128,192.168.180.37,2140,0,0,5,7,HTTP
4940,26/04/201711:11:43,2017-04-26,11:11:43,10.200.7.9,3128,192.168.180.37,2140,0,0,2,7,HTTP
5010,26/04/201711:11:44,2017-04-26,11:11:44,10.200.7.9,3128,192.168.180.37,2142,0,0,2,7,HTTP
5011,26/04/201711:11:44,2017-04-26,11:11:44,10.200.7.9,3128,192.168.180.37,2142,0,0,2,7,HTTP
5067,26/04/201711:11:44,2017-04-26,11:11:44,10.200.7.9,3128,192.168.180.37,2144,1,0,5,7,HTTP
5077,26/04/201711:11:44,2017-04-26,11:11:44,10.200.7.9,3128,192.168.10.103,63093,1,0,2,7,HTTP
5078,26/04/201711:11:44,2017-04-26,11:11:44,10.200.7.9,3128,192.168.10.103,63093,0,0,2,7,HTTP
5098,26/04/201711:11:44,2017-04-26,11:11:44,10.200.7.9,3128,192.168.0.199,42244,0,0,65,131,HTTP_PROXY
5107,26/04/201711:11:44,2017-04-26,11:11:44,10.200.7.9,3128,192.168.180.37,2146,0,0,3,7,HTTP
5109,26/04/201711:11:44,2017-04-26,11:11:44,10.200.7.9,3128,192.168.180.37,2146,1,0,2,7,HTTP
5131,26/04/201711:11:45,2017-04-26,11:11:45,10.200.7.9,3128,192.168.180.37,2148,1,0,3,7,HTTP
5133,26/04/201711:11:45,2017-04-26,11:11:45,10.200.7.9,3128,192.168.180.37,2148,0,0,3,7,HTTP
5153,26/04/201711:11:45,2017-04-26,11:11:45,10.200.7.9,3128,192.168.180.37,2150,0,0,3,7,HTTP
5155,26/04/201711:11:45,2017-04-26,11:11:45,10.200.7.9,3128,192.168.180.37,2150,0,0,2,7,HTTP
5156,26/04/201711:11:45,2017-04-26,11:11:45,10.200.7.9,3128,192.168.180.37,2150,0,0,3,7,HTTP
5182,26/04/201711:11:44,2017-04-26,11:11:44,10.200.7.9,3128,192.168.0.199,42244,0,0,65,131,HTTP_PROXY
5196,26/04/201711:11:45,2017-04-26,11:11:45,10.200.7.9,3128,192.168.180.37,2152,0,0,5,7,HTTP
5198,26/04/201711:11:45,2017-04-26,11:11:45,10.200.7.9,3128,192.168.180.37,2152,1,0,2,7,HTTP
5218,26/04/201711:11:45,2017-04-26,11:11:45,10.200.7.9,3128,192.168.180.67,54374,1,0,2,7,HTTP
5219,26/04/201711:11:45,2017-04-26,11:11:45,10.200.7.9,3128,192.168.180.67,54374,1,0,2,7,HTTP
5222,26/04/201711:11:45,2017-04-26,11:11:45,10.200.7.9,3128,192.168.180.67,54342,0,0,2,7,HTTP
5225,26/04/201711:11:45,2017-04-26,11:11:45,10.200.7.9,3128,192.168.180.67,54342,0,0,2,7,HTTP
5262,26/04/201711:11:46,2017-04-26,11:11:46,10.200.7.9,3128,192.168.180.67,54406,0,0,2,7,HTTP
5263,26/04/201711:11:46,2017-04-26,11:11:46,10.200.7.9,3128,192.168.180.67,54406,1,0,2,7,HTTP
5266,26/04/201711:11:46,2017-04-26,11:11:46,10.200.7.9,3128,192.168.180.67,54408,1,0,2,7,HTTP
5269,26/04/201711:11:46,2017-04-26,11:11:46,10.200.7.9,3128,192.168.180.67,54412,1,0,2,7,HTTP
5270,26/04/201711:11:46,2017-04-26,11:11:46,10.200.7.9,3128,192.168.180.67,54408,0,0,2,7,HTTP
5273,26/04/201711:11:46,2017-04-26,11:11:46,10.200.7.9,3128,192.168.180.67,54410,0,0,2,7,HTTP
5274,26/04/201711:11:46,2017-04-26,11:11:46,10.200.7.9,3128,192.168.180.67,54412,1,0,2,7,HTTP
5275,26/04/201711:11:46,2017-04-26,11:11:46,10.200.7.9,3128,192.168.180.67,54410,0,0,2,7,HTTP
5278,26/04/201711:11:46,2017-04-26,11:11:46,10.200.7.9,3128,192.168.180.67,54404,0,0,2,7,HTTP
5279,26/04/201711:11:46,2017-04-26,11:11:46,10.200.7.9,3128,192.168.180.67,54404,0,0,2,7,HTTP
5289,26/04/201711:11:35,2017-04-26,11:11:35,10.200.7.9,3128,192.168.32.49,54599,1,0,40,130,HTTP_CONNECT
